id	word	definition_cn	ecdict_translation	ecdict_phonetic
TOEFL_838	leg	n. 腿； v. 走,跑	n. 腿, 假腿, 路程 / vi. 走, 跑	leg
TOEFL_2124	lend	v. 借给, 贷(款)	vt. 借, 贷款给, 增添, 提供, 出租 / vi. 贷款	lend
TOEFL_3571	lesson	n. 功课	n. 课, 课业, 教训	'lesn
TOEFL_3204	let	v. 允许，让	vt. 让, 假设, 出租, 排放, 妨碍 / vi. 出租, 被承包 / n. 出租屋, 障碍	let
TOEFL_7579	lethargy	n. 无生气	n. 昏睡, 瞌睡, 无力气 / [医] 昏睡, 嗜眠	'leθәdʒi
TOEFL_6959	lifeblood	n. 生命必须的血液, 活力的源泉	n. 鲜血, 血, 生机的根源	'laifblʌd
TOEFL_4418	lifelong	adj. 终生的	a. 终身的, 毕生的	'laiflɒŋ
TOEFL_2931	limb	n. 肢, 翼, 分支	n. 四肢, 枝干, 翼, 边缘 / vt. 切断...之手足	lim
TOEFL_4690	limner	n. 素描者	n. 画家, 画匠	'limnә
TOEFL_8270	linkage	n. 联接	n. 联合, 连锁, 结合, 联动 / [计] 连接	'liŋkidʒ
TOEFL_5515	linoleum	n. 油布, 油毯	n. 油地毡, 漆布 / [化] 油毡; 亚麻油毡	li'nәuliәm
TOEFL_1662	listen	v. 听	vi. 听, 倾听, 听从 / n. 听, 倾听	'lisn
TOEFL_2936	literacy	n. 有文化,有教养	n. 读写能力, 识字, 精通文学	'litәrәsi
TOEFL_6171	literalness	n. 文字的,表面意义上的	n. 字义上, 无修饰	'litәrәlnis
TOEFL_7118	loam	n. 肥土	n. 壤土 / vt. 用土填	lәum
TOEFL_277	locate	v. 定位,把…设置在	vt. 找出, 设于, 位于 / vi. 定居	'lәukeit
TOEFL_5548	loggerhead	n. 傻子,铁球棒	n. 傻瓜, 笨蛋	'lɔ^әhed
TOEFL_8734	lonely	adj. 孤独的, 寂寞的	a. 孤单的, 孤寂的, 荒凉的	'lәunli
TOEFL_3577	loosely	adv. 松散地	adv. 松弛地, 宽松地, 不紧	'lu:sli
TOEFL_6562	looseness	n. 松开, 解除	n. 松, 松弛, 漠然 / [医] 松驰	'lu:snis
TOEFL_7137	lop	v. 剪去, 砍掉	vt. 剪, 砍伐, 斩 / vi. 下垂, 闲荡 / a. 垂下的 / n. 砍伐, 剪下的树枝	lɒp
TOEFL_9451	lope	v. 轻松地大步跑； n. 轻快的步伐	v. (使)大步慢跑 / n. 大步慢跑	lәup
TOEFL_2369	lord	n. 封建领主,君主	n. 统治者, 阁下, 上帝 / vi. 称王, 作威作福 / vt. 使成贵族	lɒ:d
TOEFL_8842	lotus	n. [植] 莲(花)； adj. 贪图安乐的	n. 莲, 莲花, 荷花, 荷 / [电] LOTUS, 莲花公司	'lәjtәs
TOEFL_7451	lounger	n. 漫步的人, 懒人	n. 闲荡的人	'laundʒә
TOEFL_8304	Lowa	n. 爱荷华州(美国中西部的一州)	n. 洛瓦（地名, 位于东经25°50'南纬1°23'）；一个户外用品品牌名	'ləuwə
TOEFL_7966	luce	n. 一种成鱼	n. 白斑狗鱼	lu:s
TOEFL_4389	lug	v. (用力)拖拉	v. 拖, 拉 / n. 一拖, 一拉, 耳朵, 耳状物, 装腔作势, 勒索	lʌg
TOEFL_8256	lull	v. 缓和 n暂时的平息	n. 暂停, 间歇, 稍息, 使人安静的东西 / vt. 使平静, 哄骗, 使安静 / vi. 变平静	lʌl
TOEFL_3842	lumiere	n. 彩色照相术	n. 电影时光（专辑名称）；卢米埃（男子名）	
TOEFL_2714	lunar	adj. 月亮的	a. 阴历的, 月的, 微亮的(指光) / [医] 月的, 银的	'lu:nә
TOEFL_1226	lung	n. 肺,呼吸器	n. 肺, 肺脏, 空地 / [医] 肺	lʌŋ
TOEFL_9414	lunge	vi&n. 猛冲， 猛扑	n. 刺, 刺进, 跃进, 套马索 / v. 突进, 刺	lʌndʒ
TOEFL_7397	macaque	n. 短尾猿	n. 猕猴	mә'kɑ:k
TOEFL_3972	magenta	n&a. 红紫色(的)	n. 品红色, 洋红 / [化] (碱性)品红; 洋红	mә'dʒentә
TOEFL_3363	magnetosphere	n. 磁气圈	n. 磁层 / [电] 磁动层	mæg'ni:tәsfiә
TOEFL_9124	mainsheet	n. 主桅帆操纵索	n. 主帆帆脚索	'meinʃi:t
TOEFL_7850	majestic	adj. 雄伟的，壮丽的	a. 宏伟的, 庄严的	mә'dʒestik
TOEFL_4609	makeshift	adj. 临时的； n. 临时替代物	n. 权宜之计, 临时代用品 / a. 权宜的, 临时代用的	'meikʃift
TOEFL_3486	male	adj. 男的, 雄的	n. 男人, 雄性动物 / a. 男性的, 雄性的, 有力的	meil
TOEFL_4782	mallet	n. 槌棒	n. 木槌, 球棍, 棒 / [化] 大锤; 手锤	'mælit
TOEFL_6005	mandible	n. 下颚, 下颚骨	n. 颚, 上颚, 嘴的上(或下)部 / [医] 下颌骨	'mændibl
TOEFL_9474	mannerism	n. 怪癖， 癖性； 过分的独特风格	n. 矫揉造作, 习性 / [医] 装相, 作态	'mænәrizm
TOEFL_4241	maple	n. 枫树	n. 枫, 枫木, 淡棕色 / [机] 枫木	'meipl
TOEFL_508	mar	n. 污点,瑕疵； v. 破坏	vt. 损毁, 损伤, 糟蹋 / n. 三月	mɑ:
TOEFL_5253	maroon	n. 栗色 a栗色的	n. 逃亡黑人奴隶, 褐紫红色, 爆竹 / a. 褐紫红色的 / vt. 放逐到无人岛上, 使孤立 / vi. 闲荡, 带帐篷旅行	mә'ru:n
TOEFL_4575	marshy	adj. 沼泽般的,湿软的	a. 多沼地的, 湿地的, 沼地的	'mɑ:ʃi
TOEFL_8346	marsupial	n. 有袋动物 a有袋动物的	n. 有袋类动物 / a. 有袋的, 袋状的	mɑ:'sju:piәl
TOEFL_4828	marvel	n. 令人惊奇的事物(或人物)	n. 奇异事物, 罕见例子 / vt. 惊异于 / vi. 惊异	'mɑ:vl
TOEFL_6812	marvelously	adv. 奇迹般地,奇异地	adv. 令人惊讶地, 不可思议地, 妙极地	'mɑ:vləslɪ
TOEFL_5144	masonry	n. 石工术, 石匠职业	n. (建筑物的)砖石部分	'meisnri
TOEFL_1981	Massachusetts	n. 马萨诸塞(美国州名)	n. 麻萨诸塞州	.mæsә'tʃu:sits
TOEFL_1065	massive	adj. 巨大的,大规模的	a. 大而重的, 宽大的, 宏伟的 / [医] 大块的, 整块的, 大量的	'mæsiv
TOEFL_2996	mat	n. 席子，垫子	n. 垫, 丛, 衬边 / a. 粗糙的, 无光泽的 / vi. 纠缠在一起 / vt. 铺席于...上, 使无光泽, 使缠结	mæt
TOEFL_282	matter	n. 事情,情况； v. 要紧	n. 事件, 物质, 原因, 素材, 实体, 重要 / vi. 有关系	'mætә
TOEFL_9083	maw	n. 动物的胃,口部	n. (反刍动物的)第四胃, 嗉囊, (人的)胃	mɒ:
TOEFL_914	Maya	n. 玛雅人,玛雅语	n. 马雅人, 马雅语 / a. 马雅人的, 马雅语的	'mɑ:jә
TOEFL_3083	meager	n. 兆	a. 质量差的, 贫乏的, 不毛的, 瘦的	'mi:gә
TOEFL_3713	meal	n. 餐, 一顿饭	n. 一餐, 膳食, 粗粉 / vi. 进餐	mi:l
TOEFL_6666	medicinal	adj. 药物的，治疗的	a. 药用的, 药的, 有益的 / [医] 药用的, 医药的, 医治的	me'disinәl
TOEFL_2828	medicine	n. 药	n. 药, 医学, 内科 / vt. 给...用药	'medisin
TOEFL_5147	mediocre	adj. 平庸的	a. 不好不坏的, 通常, 平凡的	.mi:di'әukә
TOEFL_8468	melodrama	n. 情节剧	n. 音乐剧, 传奇剧, 戏剧似的事件	'melәu.drɑ:mә
TOEFL_8187	meltdown	n. 彻底垮台	[经] 销毁(货币等), 变卖(财产)	'meltdaun
TOEFL_3160	mental	adj. 精神的,智力的	a. 心智的, 精神病的, 心理的, 颏的 / n. 精神病患者	'mentl
TOEFL_6678	mesh	n. 网，筛孔	n. 网孔, 网丝, 网眼, 网状物, 圈套, 陷阱, 啮合 / vt. 以网捕捉, 啮合, 使缠住 / vi. 落网, 相啮合	meʃ
TOEFL_8074	messy	adj. 肮脏的, 凌乱的	a. 散乱的, 污秽的, 麻烦的	'mesi
TOEFL_5623	metabolize	v. 产生代谢变化	vt. 使物质交替, 使新陈代谢, 使变形 / [医] 引起代谢	mi'tæbәlaiz
TOEFL_4746	metalworker	n. 金工工人	金属制造工	'metlwɜ:kə(r)
TOEFL_7775	methodical	adj. 有条理的，井然的	a. 有方法的, 有系统的	mi'θɒdikl
TOEFL_3736	meticulously	adv. 仔细地,谨慎地	adv. 过细地, 细致地	
TOEFL_2510	metropolis	n. 首都,大城市	n. 大都市, 重要中心, 首府 / [医] 产地, 生地	mi'trɒpәlis
TOEFL_2694	metropolitan	adj. 大城市的，大都会的	n. 大都市居民, 都主教, 宗主国的公民 / a. 大都市的, 都主教区的, 宗主国的	.metrә'pɒlitn
TOEFL_7838	miasmic	adj. 毒气的, 瘴气的	a. 有害的；瘅气的	
TOEFL_7494	microcosm	n. 微观世界	n. 小宇宙, 小世界, 人类	'maikrәukɒzm
TOEFL_6363	militarily	adv. 以武力, 以军事行动	adv. 在军事上	'militərili; ,mili'teәrili
TOEFL_3994	milk	n. 乳, 牛奶	n. 奶, 乳状物 / vt. 挤乳, 榨取 / vi. 产乳	milk
TOEFL_7004	milkweed	n. 乳草属植物	n. 马利筋 / [医] 马利筋属植物	'milkwi:d
TOEFL_6802	millet	n. [植]稷, 粟	n. 稷, 粟, 黍 / [医] 小米	'milit
TOEFL_578	mine	n. 矿； v. 采矿	n. 矿, 矿藏, 地雷 / vt. 挖掘, 开采, 在...布雷, 破坏 / vi. 开矿, 埋设地雷 / pron. 我的	main
TOEFL_3316	miniature	adj. 小型的，微小的 n微小的模型	n. 缩图, 小画像 / a. 小规模的, 纤小的	'miniәtʃә
TOEFL_4606	minimalist	n. 最低限要求者	n. 极简抽象派艺术家	'minimәlist
TOEFL_9183	ministry	n. (政府的)部门	n. 部, 内阁, 服务 / [经] 部	'ministri
TOEFL_5049	Minneapolis	n. 明尼苏达[美国州名]	[经] 明尼亚波利	,mini'æpәlis
TOEFL_4022	minuscule	n&a. 草写小字(的)	n. 小书写体, 小写字 / a. 用小书写体的, 小写字的	'minәskju:l
TOEFL_6717	minutely	adj. 每分钟的,持续的	adv. 详细地, 精密地	mai'nju:tli
TOEFL_10121	mismanage	v. 对…管理不当， 处理不当	vt. 处置失当, 对...管理不善	mis'mænidʒ
TOEFL_4456	mismatch	n&v. 配错, 不相匹配	n. 错配 / vt. 错配, 使...成不相配的婚姻	mis'mætʃ
TOEFL_2333	Mississippian	adj. 密西西比河的 n密西西比州人	a. 密西西比的 / n. 密西西比人	.misi'sipiәn
TOEFL_4724	mist	n. 薄雾	n. 雾, 迷蒙, 朦胧不清 / vt. 使模糊, 使蒙上雾 / vi. 变模糊, 下雾	mist
TOEFL_6672	misty	adj. 有薄雾的	a. 有雾的, 模糊的, 笼罩着雾的	'misti
TOEFL_6924	mite	n. 微小的东西,	n. 尽绵薄之力的捐献, 细微, 微少, 螨 / [医] 螨	mait
TOEFL_1933	mobility	n. 活动性, 灵活性	n. 可动性, 流动性, 机动性 / [化] 迁移率	mәu'biliti
TOEFL_4459	monarch	n. 君主	n. 帝王, 统治者, 元首 / [医] 单原型(植)	'mɒnәk
TOEFL_7027	monogamous	n. 一夫一妻的, 单配的	a. 一夫一妻制的	mɒ'nɒgәmәs
TOEFL_6698	moody	adj. 易怒的, 情绪化的	a. 心情不稳的, 郁郁寡欢的, 喜怒无常的	'mu:di
TOEFL_9805	morgue	n. 停尸房， 太平间	n. 陈尸所 / [医] 停尸室	mɔ:^
TOEFL_5796	morris	n. 莫理斯舞(英国传统民间舞蹈)	n. 莫里斯舞	'mɒ:ris
TOEFL_10113	mortify	v. 使蒙受屈辱， 使难堪	vt. 抑制, 苦修, 使受辱 / vi. 禁欲, 苦修	'mɒ:tifai
TOEFL_2703	moss	n. 苔, 藓	n. 苔藓, 泥沼 / vt. 使长满苔藓	mɒs
TOEFL_2664	moth	n. 蛾, 蛀虫	n. 蛾害, 蛾, 乌头叶菜豆 / [医] 蠹, 蛾	mɒθ
TOEFL_2326	mount	v. 登上 n山,峰	n. 乘骑用马, 框, 衬纸, 山 / vi. 乘马, 爬上, 增长 / vt. 爬上, 使上马, 装上, 装裱, 安放, 制作...的标本, 设置, 上演 / [计] 安装	maunt
TOEFL_4133	mouse	n. 鼠	n. 老鼠, 胆小羞怯的人, 鼠标 / vi. 捕鼠, 窥探 / vt. 探出 / [计] 鼠标	maus
TOEFL_826	mouth	n. 口,嘴	n. 嘴, 口, 口腔, 口状物 / vi. 装腔作势说话, 做鬼脸 / vt. 说出, 做作地说	mauθ
TOEFL_7050	mow	v. 割(草)	n. 草堆, 皱眉, 怪脸 / vt. 割草 / vi. 割草, 做怪脸	mau. mәu
TOEFL_1264	mud	n. 泥,泥浆	n. 泥, 诽谤 / vt. 弄脏	mʌd
TOEFL_3847	mule	n. 骡子,十分固执的人	n. 骡, 倔强之人	mju:l
TOEFL_7667	multidirectional	adj. 多方向的	a. 多方面的； 多向的	mʌltɪdɪ'rekʃənl
TOEFL_8369	multipurpose	adj. 多种用途的, 多目标的	[计] 多用途的, 通用的, 多功能的	'mʌlti'pә:pәs
TOEFL_9110	narrower	adj. 有限的, 精密的； n. 海峡	a. 比较狭窄的（narrow的比较级）	
TOEFL_8975	negligibly	adv. 可忽略不计地, 微不足道地, 极小地	adv. 可忽视地	
TOEFL_944	nestling	n. 尚未离巢的小鸟,婴孩	n. 刚孵出的雏, 未离巢的雏, 幼儿	'nesliŋ
TOEFL_5114	neurotransmitter	n. [生化]神经传递素	n. 神经递质 / [化] 神经递质	,njuәrәtræns'mitә
TOEFL_5312	neutralize	v. 压制	vt. 使中立, 使成中立地带, 使中和, 抵销 / vi. 中立化, 变无效, 中和	'nju:trәlaiz
TOEFL_8985	newberry	n. 纽伯里	纽贝里（美国地名）	
TOEFL_5099	newcomer	n. 新来的人；移民	n. 新来者	nju:'kʌmә
TOEFL_9903	nocturnal	adj. 夜行性的； 夜间发生的	a. 夜的, 夜曲的 / [医] 夜间的	nɒk'tә:nәl
TOEFL_5216	nodule	n. 节结	n. 小节, 小瘤, 小结节 / [医] 结, 小结	'nɒdʒu:l
TOEFL_2887	noisy	adj. 吵杂的, 聒噪的	a. 嘈杂的, 喧闹的 / [机] 噪声的, 嘈杂的	'nɒizi
TOEFL_8760	nonconformist	adj. 不信奉英国国教的 n非国教徒	n. 不相信英国国教的人, 不符合通常准则的人, 不落俗套的人 / a. 违反准则的, 不落俗套的, 违反规范的	'nɔnkәn'fɔmist
TOEFL_2697	nonetheless	adv. 虽然如此,但是	conj. 然而, 尽管, 不过 / adv. 不过, 仍然, 尽管如此, 然而	,nʌnðә'les
TOEFL_6274	nonfunctional	adj. 不运行的	[医]无功能的	nɒn'fʌŋkʃənl
TOEFL_6576	nonporous	adj. 无细孔的	a. 无孔的, 无孔隙的	'nɔn'pɔ:rәs
TOEFL_8112	nonsense	n. 胡说, 废话	n. 无意义的事, 荒谬言行, 荒唐	'nɒnsәns
TOEFL_6055	nonthreatening	adj. 非胁迫的	没有威胁性的	
TOEFL_9231	nonverbal	adj. 非语言的	a. 不用语言的；不用动词的	nɔn'vә:bәl
TOEFL_8241	Norman	n&a. 法国诺曼第人(的)	a. 诺曼第语的；诺曼第人的	'nɔ:mәn
TOEFL_2830	nose	n. 鼻	n. 鼻子, 突出部分, 嗅觉 / vt. 嗅到, 探出, 用鼻子触 / vi. 闻, 嗅, 探听, 告密	nәuz
TOEFL_9783	nosy	adj. 爱管闲事的， 好打听的	a. 大鼻子的, 好管闲事的, 爱打听的 / n. 大鼻者	'nәuzi
TOEFL_9977	notify	v. 通报	vt. 通知, 通告, 报告 / [计] 通知	'nәutifai
TOEFL_5308	notoriously	adv. 臭名昭著地, 众所周知地	adv. 臭名昭著的, 声名狼藉的	
TOEFL_5690	nowcasting	n. 预告	即时预报	
TOEFL_4214	nss	n. 卫星导航系统(供氮系统)	abbr. Nippon Shipbuilding (Association) Standard 日本造船业协会标准	
TOEFL_3273	nutritionally	adv. 在营养上, 营养方面	adv. 滋养地	
TOEFL_4992	oblige	v. 迫使；施恩于	vt. 强制, 施恩惠于, 使感激 / vi. 施恩惠, 帮忙	ә'blaidʒ
TOEFL_5830	obliterate	v. 涂去, 删除, 使湮没	vt. 擦去, 冲刷(掉), 消灭, 忘掉, 盖销(邮票等) / [法] 灭迹, 消灭, 涂抹	ә'blitәreit
TOEFL_8789	obsolete	adj. 已废弃的, 过时的	a. 荒废的, 成废物的, 陈旧的, 老式的 / n. 废词, 废物	'ɒbsәli:t
TOEFL_5324	oceanographer	n. 海洋学者, 海洋研究者	n. 海洋学家	.әuʃiә'nɒgrәfә
TOEFL_9265	officious	adj. 爱发号施令的， 爱指手画脚的	a. 多管闲事的, 非官方的 / [法] 非官方的, 非正式的	ә'fiʃәs
TOEFL_3887	Oklahoma	n. 俄克拉荷马州	n. 俄克拉何马	.әuklә'hәumә
TOEFL_3255	oliver	n. 脚踏铁槌	n. 脚踏铁锤	'ɒlivә
TOEFL_8367	omission	n. 冗长,疏漏	n. 省略, 遗漏, 疏忽 / [化] 省略	әu'miʃәn
TOEFL_4882	onrushing	adj. 猛冲的	a. 冲势迅猛的, 汹涌奔流的	'ɔn,rʌʃiŋ
TOEFL_7188	onslaught	n. 冲击	n. 突击, 猛击, 猛攻	'ɒnslɒ:t
TOEFL_7839	onstage	adj. 台上的,舞台表演区的	adv. 在前台 / a. 在前台的	'ɔn'steidʒ
TOEFL_10238	operant	adj. 运转中的；生效的；操作性的； n. 起作用的人	n. 发生作用之人或物, 工作之人或物 / a. 动作的	'ɔpәrənt
TOEFL_9794	optional	adj. 可以任选的， 非强制的	a. 可选择的, 随意的 / [化] 选购的	'ɒpʃәnl
TOEFL_4670	orange	n. 橘子	n. 柑橘, 桔子, 橘色 / a. 橘色的	'ɒ:rindʒ
TOEFL_9314	ordeal	n. 折磨； 严峻考验	n. 严酷考验, 痛苦经历, 煎熬 / [法] 神裁判法, 严酷的考验, 痛苦的经验	ɒ:'di:l
TOEFL_10247	ordinate	n. 纵坐标	n. 纵线, 纵座标 / [医] 纵座标	'ɒ:dineit
TOEFL_8915	ordnance	n. 军火	n. 大炮, 军械, 武器	'ɒ:dnәns
TOEFL_4771	originality	n. 独创性	n. 创意, 新奇, 独创能力, 原始	ә.ridʒә'næliti
TOEFL_4888	orogeny	n. [地] 山岳之形成	n. 造山运动, 造山作用	ɒ:'rɒdʒini
TOEFL_8728	orthopteran	n. 直翅类的昆虫	n. 直翅目昆虫	ɒ:'θɒptәrәn
TOEFL_5192	oscillate	v. 振荡	vi. 振动, 彷徨, 犹豫 / vt. 使振动, 使动摇	'ɒsileit
TOEFL_7943	outcry	n. 大声疾呼	n. 尖叫, 倒彩, 强烈抗议, 喊价 / vi. 喊叫 / vt. 叫得比...响	'autkrai
TOEFL_3744	outermost	adj. 最外方的,离中心最远的	a. 最外面的, 最远离中心的	'autәmәust
TOEFL_9818	outgas	v. 除去气	vt. 除...的气	.aut'gæs
TOEFL_3482	outgoing	adj. 外向的	n. 外出, 开支, 流出 / a. 喜欢外出的, 即将离职的, 乐于助人的	'autgәuiŋ
TOEFL_10044	outlive	v. 比…长命， 比…耐久	vt. 比...经久, 比...活得长, 度过(风暴)而健在	aut'liv
TOEFL_10185	outrageous	adj. 残暴的； 骇人的； 反常的， 过度的	a. 暴虐的, 极无礼的, 可恶的	aut'reidʒәs
TOEFL_6538	outskirt	n. 外边, 郊区	n. 边缘, 郊外, 外围	'autskә:t
TOEFL_5060	outweigh	v. 在重量(或价值等)上超过	vt. 比...重, 比...重要, 比...有价值	.aut'wei
TOEFL_3269	outwork	n. 外包活	n. 户外工作, 外勤工作 / vt. 工作比...做得更好, 圆满地完成	'autwә:k
TOEFL_9418	overact	v. 把表演得过火； 表现做作	v. 夸张表演, 行动过火	'әuvәr'ækt
TOEFL_6376	overgeneralize	v. 太笼统地概括	做过分概括的陈述；说话过于笼统	
TOEFL_9650	overhaul	n. 仔细检查； 彻底检修； v. 仔细检查； 彻底检修	vt. 分解检查, 翻修, 精细检查, 彻底革新 / n. 分解检查, 精细检查, 大检修	.әuvә'hɒ:l
TOEFL_6536	overkill	n. 过度的杀伤威力； v. 超量杀伤	n. 超量毁伤, 过度杀伤威力 / vt. 过度地杀伤	'әuvәkil
TOEFL_7940	override	v. 不顾，否决	vt. 推翻, 无视, 对...有最后发言权, 制服, 践踏, 奔越过 / [经] 代理佣金, 代销佣金	.әuvә'raid
TOEFL_8042	oversight	n. 疏忽,  看管	n. 勘漏, 失察, 失败, 照料 / [经] 监督权	'әuvәsait
TOEFL_4258	overtake	v. 追上，超过	vt. 赶上, 突然降临于, 压倒, 代替	.әuvә'teik
TOEFL_5995	owe	v. 欠(债等),感激	vt. 亏欠, 负...债, 归功于, 怀有, 应给予, 感恩 / vi. 欠钱	әu
TOEFL_4492	pacifier	n. 调停者，和解人	n. 慰抚者, 调解人, 橡皮奶头, 镇静剂	'pæsifaiә
TOEFL_1865	panel	n. 面，板,专门小组	n. 嵌板, 仪表板, 专题讨论小组, 全体陪审员 / vt. 嵌镶板	'pænl
TOEFL_7411	panhandle	n. 狭长地带 v乞讨	n. 锅柄, 锅柄状地区, 狭长土地 / v. 街头行乞, 讨钱	'pænhændl
TOEFL_5579	paradoxically	adv. 相矛盾地,似非而是地	adv. 反论, 荒谬, 自相矛盾, 似非而可能是	
TOEFL_6878	paramount	adj. 极为重要的	n. 首长, 最高当局 / a. 最重要的, 最高的, 至上的	'pærәmaunt
TOEFL_6225	passageway	n. 过道,出入口	n. 通道, 走廊	'pæsidʒwei
TOEFL_8185	pasteurization	n. 加热杀菌法, 巴斯德杀菌法	n. 巴氏灭菌法, 低热灭菌 / [医] 巴氏消毒法, 低热消毒法	,pæstәrai'zeiʃәn
TOEFL_6712	pathway	n. 路, 径	n. 路径, 途径 / [医] 路径, 道	'pɑ:θwei
TOEFL_5635	paucity	n. 极小量	n. 少数, 少量, 缺乏	'pɒ:sәti
TOEFL_7881	pavlova	n. 奶油水果蛋白饼	n. 奶油蛋白甜饼 / n. (Pavlova)人名；(俄)帕夫洛娃	pæv'ləuvə
TOEFL_6888	Pawnee	n. 波尼族人(语)	n. 收当人, 承典人 / [经] 接受典当的人	pɒ:'ni:
TOEFL_3864	peach	n. 桃(树)	n. 桃子, 桃树, 桃色, 美人儿, 极好的事物 / vt. 告发 / vi. 告密, 检举	pi:tʃ
TOEFL_6908	peck	vt& n. 啄,小口地吃	n. 配克(英美干量单位), 啄痕, 啄食, 许多 / vt. 啄, 啄食, 琢, 凿成, 扔 / vi. 啄, 吹毛求疵, 啄食, 勉强吃 / [计] 取数	pek
TOEFL_6722	peculiarly	adv. 古怪地,  特有地	adv. 特别, 尤其, 奇怪地	pi'kju:liәli
TOEFL_1394	pellet	n. 小球	n. 颗粒状物, 小子弹, 小药丸 / vt. 使成颗粒, 使成团, 用子弹打	'pelit
TOEFL_3932	penchant	n. 喜好(倾向)	n. 爱好, 嗜好	'pә:ŋʃә:ŋ
TOEFL_2042	percentage	n. 百分数, 百分率	n. 百分比, 比率, 部分, 可能性 / [计] 百分比	pә'sentidʒ
TOEFL_1154	perception	n. 观念,洞察力,认识能力	n. 知觉, 感觉, 领悟力, 获取 / [医] 知觉	pә'sepʃәn
TOEFL_2562	perfectly	adv. 理想地；完美地	adv. 完全地, 无瑕疵地, 完整地	'pә:fiktli
TOEFL_739	performance	n. 履行,执行,表演	n. 施行, 工作情况, 成绩, 行为, 表现, 演出 / [电] 绩效, 性能	pә'fɒ:mәns
TOEFL_6325	periodization	n. (历史等的)时期(或时代)划分	[计] 周期化	,piәriәdai'zeiʃən;-di'z-
TOEFL_2283	peripheral	adj. 外围的,不重要的	a. 周边的, 周围的, 圆周的, 无关紧要的, 肤浅的 / [医] 外周的, 周围的, 末梢的	pә'rifәrәl
TOEFL_4049	perishable	adj. 容易腐烂的	a. 易腐坏的, 会枯萎的, 易毁灭的, 不经久的 / n. 易腐坏的东西	'periʃәbl
TOEFL_9479	perquisite	n. 津贴， 利益； 特权	n. 额外补贴, 特殊待遇, 外快 / [经] 奖金, 小费, 额外补贴	'pә:kwizit
TOEFL_3031	persistent	adj. 持久稳固的	a. 固执的, 坚持的, 持续的, 作用持久的 / [法] 坚持的, 固执的, 持续的	pә'sistәnt
TOEFL_139	person	n. 人	n. 人, 人身, 人称 / [法] 人, 法人, 人身	'pә:sn
TOEFL_7349	persuasive	n. 说服者a善说服的	a. 有说服力的, 劝诱的, 劝导性的	pә'sweisiv
TOEFL_4849	persuasively	adv. 有说服力的	adv. 口才好地；令人信服地	
TOEFL_560	pheromone	n. <生化>信息素	[化] 性外激素; 信息激素	'ferәmәun
TOEFL_4761	phosphorus	n. 磷	n. 启明星, 金星, 磷, 磷光体 / [化] 磷P	'fɒsfәrәs
TOEFL_6004	photogrammetry	n. 照相测量法	n. 摄影测量法, 摄影制图法	.fәutәu'græmәtri
TOEFL_6758	physiologically	adv. 生理上, 在生理学上	adv. 生理学方面	
TOEFL_3329	phytoremediation	n. 植物除污, 植物治理法	植物修复	faɪtəʊr'mi:dɪeɪʃn
TOEFL_4827	pig	n. 猪	n. 猪, 猪肉, 贪婪的人, 猪一样的人 / v. 生小猪, 象猪般地生活	pig
TOEFL_8314	pike	n. 长枪, 梭子鱼 vt用矛刺穿	n. 长矛, 尖头, (体操)屈体, 流浪者, 狗鱼, 通行费 / vi. 用矛刺杀, 刺, 离开, 谨慎办事, 采用屈体姿势	paik
TOEFL_4502	pinniped	adj. 鳍足类的	a. 有鳍状肢的	'piniped
TOEFL_3870	pipe	n. 管子	n. 管, 导管, 输送管, 管状器官, 声带, 尖细的声音, 烟斗, 笛, 管乐器 / vt. 以管输送, 吹哨子, 吹奏, 尖声唱 / vi. 吹笛, 尖叫, 吹长哨发令 / [计] 管道	paip
TOEFL_4561	pitch	n. 球场,强度v扔,猛然倒下	n. 程度, 坡度, 顶点, 前倾, 倾斜, 投掷, 音高, 螺距, 节距, 摊位, 树脂, 沥青 / vt. 投, 掷, 向前倾跌, 扎营, 竭力推销, 为...定调, 定位于, 用沥青涂 / vi. 搭帐篷, 投掷, 向前跌, 猛然摔倒, 坠落, 倾斜 / [计] 孔距	pitʃ
TOEFL_10205	plaque	n. 匾额； 牙斑	n. 匾, 饰板, 名牌, 勋章, 胸襟饰物, 血小板	plɑ:k
TOEFL_4588	plausible	adj. 似真实合理的	a. 貌似真实的, 貌似合理的, 说得煞有其事的 / [法] 花言巧语的, 似乎有理的	'plɒ:zibl
TOEFL_8115	playful	adj. 爱玩耍的；幽默的	a. 爱打趣的, 多趣的, 开玩笑的, 嬉戏的	'pleiful
TOEFL_9269	pliant	adj. 柔软的； 温顺的； 易受影响的	a. 易弯的, 柔韧的, 柔顺的	'plaiәnt
TOEFL_6780	pluralism	n. 复数, 兼职	n. 多数状态, 多重性, 多元论, 兼任 / [法] 多元论	'pluәrәlizm
TOEFL_4270	pocket	n. 衣袋，小袋	n. 口袋, 钱袋, 钱, 容器 / vt. 装...在口袋里, 隐藏, 抑制, 私吞, 搁置, 击...入袋 / a. 袖珍的, 小型的, 压缩的, 金钱上的	'pɒkit
TOEFL_2385	poem	n. 诗	n. 诗, 诗般美的事物	'pәuim
TOEFL_4736	poetic	adj. 诗歌的	a. 诗的, 诗意的, 诗人的	pәu'etik
TOEFL_1582	poetry	n. 诗	n. 诗, 韵文, 诗歌艺术	'pәuitri
TOEFL_1118	polar	adj. (近)地极的,对立的	a. 两极的, 极地的, 正好相反的, 极性的 / n. 极线, 极面	'pәulә
